id,title,creator,date_range_start,date_range_end,type,file,n_chars_raw,n_chars,n_words_raw,n_words,row_id,manual_label,prediction_source,prob_nb,score_nb_logit,label_nb_youden,label_nb_f1,prob_ridge,score_ridge_logit,label_ridge_youden,label_ridge_f1,prob_svm,score_svm_margin,score_svm_logit,label_svm_youden,label_svm_f1,prob_xgb,score_xgb_margin,score_xgb_logit,label_xgb_youden,label_xgb_f1,prob_lgb,score_lgb_margin,score_lgb_logit,label_lgb_youden,label_lgb_f1
MQDQ-329,Ardeatis templi inscriptio,Marcus Plautius,-200,-150,poetry,lat_-0149.0_MQDQ-329.txt,175,175,27,27,60,non_late,oof,0.02324454608524198,-3.738165790119183,non_late,non_late,0.5397517821944066,0.15934342340363286,non_late,non_late,0.5248217596996302,-0.32019191714878004,0.09936872322628941,non_late,late,0.32500585858616377,-0.7099341750144958,-0.7308608028617256,non_late,non_late,0.306995370411674,-0.734122621634799,-0.8142040122889993,non_late,non_late
MQDQ-175,palliatae fragmentum,Luscius Lanuuinus,-200,-150,poetry,lat_-0149.0_MQDQ-175.txt,67,67,10,10,61,late,oof,0.6863549128289371,0.7831328085694409,non_late,non_late,0.5689655172413791,0.27763173659827894,late,late,0.5588268813314691,-0.24992977866291208,0.2364023739318697,late,late,0.3640441330214673,-0.4488449692726135,-0.5578540645375468,non_late,non_late,0.3450610929220627,-0.513222263764846,-0.6408204773605483,non_late,late
IT-LAT0236,Orationes,"Cato Porcius, Marcus",-204,-149,prose,lat_-0199_IT-LAT0236.txt,4879,4879,710,710,62,NA,full_fit,1e-15,-34.538776394910684,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.5495303481141839,0.3378341621916269,0.198773291539926,non_late,late,0.3112812745653892,-0.6595041751861572,-0.7941360284562613,non_late,non_late,0.38055288212737287,-0.4416712208782101,-0.48720218656230113,non_late,late
MQDQ-271,praetextarum fragmenta,Pacuuius,-190,-140,poetry,lat_-0174_MQDQ-271.txt,179,179,24,24,63,NA,full_fit,0.5858334428265443,0.34676731698561974,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.5454855468899603,-0.26040472720012964,0.18244659662763343,non_late,late,0.36470525143990173,-0.4418349862098694,-0.5549995651068398,non_late,non_late,0.3970599955817922,-0.3763563565846178,-0.41773030497506825,non_late,late
MQDQ-270,tragoediarum fragmenta,Pacuuius,-190,-140,poetry,lat_-0174_MQDQ-270.txt,16044,16044,2406,2406,64,NA,full_fit,1e-15,-34.538776394910684,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.5339066774570691,-1.9683290241078801,0.13583518532794914,non_late,late,0.5142080536314396,0.11508660018444061,0.05684751880816019,late,late,0.4019824985795321,-0.35706531391422347,-0.3972114683122878,non_late,late
IT-LAT0372,Ad Gaium filium,Cornelia,-124,-124,prose,lat_-0149_IT-LAT0372.txt,1551,1551,249,249,65,late,oof,1.49570702686786e-10,-22.623251907072472,non_late,non_late,0.5689655172413791,0.27763173659827894,late,late,0.5577553898756173,-0.58189940062358525,0.2320573513005976,non_late,late,0.48048154969323575,-0.048296183347702026,-0.0781134958852198,late,late,0.30314320439367215,-0.6813826533474878,-0.8323746157903492,non_late,non_late
MQDQ-507,palliatarum fragmenta,Sextus Turpilius,-150,-103,poetry,lat_-0149.0_MQDQ-507.txt,8185,8185,1274,1274,66,NA,full_fit,1e-15,-34.538776394910684,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.5298754892692841,-2.5615851263182012,0.11964447697147292,non_late,late,0.6906093785849502,0.7942294478416443,0.8029697396957977,late,late,0.7281473703888525,0.9426669853931453,0.9852433429953664,late,late
MQDQ-172,saturarum reliquiae,Gaius Lucilius,-130,-103,poetry,lat_-0140_MQDQ-172.txt,49618,49618,7722,7722,67,NA,full_fit,1e-15,-34.538776394910684,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.597354268779659,7.507893088380271,0.3944532559602707,late,late,0.11338535508121253,-1.8086533546447754,-2.0566182011929834,non_late,non_late,0.21197381679623903,-1.2181198871580896,-1.3130685553553607,non_late,non_late
MQDQ-13,comoediarum fragmenta,Lucius Afranius,-150,-100,poetry,lat_-0149.0_MQDQ-13.txt,15054,15054,2314,2314,68,NA,full_fit,1e-15,-34.538776394910684,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.5605573968049439,1.9739341682960405,0.243424527224096,late,late,0.35950699035249695,-0.4623197317123413,-0.5775045857535961,non_late,non_late,0.21297134788477906,-1.2125150697536502,-1.3071070148201311,non_late,non_late
MQDQ-139,belli Histrici fragmenta,Hostius,-125,-100,poetry,lat_-0149.0_MQDQ-139.txt,88,88,13,13,69,non_late,oof,0.3448834162789468,-0.6416067741175623,non_late,non_late,0.5689655172413791,0.27763173659827894,late,late,0.5586518750300005,-0.3041617685178492,0.2356925522865427,non_late,late,0.3640441330214673,-0.4488449692726135,-0.5578540645375468,non_late,non_late,0.32771382747125216,-0.5814531508918316,-0.7185433515186602,non_late,non_late
MQDQ-342,epigrammata,Porcius Licinus,-125,-100,poetry,lat_-0149.0_MQDQ-342.txt,894,894,136,136,70,NA,full_fit,4.5118627303730654e-4,-7.703178993387951,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.5479332410611705,0.10150576032727526,0.19232359095247042,non_late,late,0.294168835529475,-0.7333112359046936,-0.8752221920674538,non_late,non_late,0.3774771028295154,-0.4539575586000958,-0.5002704981723327,non_late,late
MQDQ-337,tragoediae fragmentum,Pompilius,-200,-100,poetry,lat_-0099.0_MQDQ-337.txt,42,42,6,6,71,non_late,oof,0.35757332267136627,-0.585912249882096,non_late,non_late,0.5684931506849313,0.27570588140506463,late,late,0.5575186329182689,-0.2890334250589175,0.23109756977915158,non_late,late,0.3252586577002849,-0.6268442273139954,-0.7297086852006411,non_late,non_late,0.3301008867786031,-0.6854092945367741,-0.7077287985162493,non_late,non_late
IT-LAT0370,Edictum adversus Latinos rhetores,[Auctor incertus],-92,-92,prose,lat_-0091_IT-LAT0370.txt,541,541,85,85,72,NA,full_fit,6.442826733883739e-7,-14.255127629029573,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.5398860291012058,-1.0871439704952333,0.15988383844415444,non_late,late,0.3915644270962313,-0.33783337473869324,-0.4407409616415277,non_late,non_late,0.38127887967486024,-0.4387768146877924,-0.4841235635520442,non_late,late
MQDQ-339,Atellanarum fragmenta,Lucius Pomponius,-89,-89,poetry,lat_-0049.0_MQDQ-339.txt,7714,7714,1199,1199,73,NA,full_fit,1e-15,-34.538776394910684,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.533599396088407,-2.013572527999236,0.13460043296079938,non_late,late,0.5884264518761066,0.3887169361114502,0.35746420740080975,late,late,0.4446600447887772,-0.19259227709740928,-0.2222704122202331,non_late,late
MQDQ-176,epigrammata,Lutatius Catulus,-130,-87,poetry,lat_-0086_MQDQ-176.txt,419,419,62,62,74,NA,full_fit,0.10647056108840597,-2.127310756682391,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.5440062952131064,-0.4789648527045802,0.17648181474471053,non_late,late,0.34397926321707273,-0.5243122577667236,-0.6456110251833715,non_late,non_late,0.3644923062010708,-0.5062759669051594,-0.5559187538322385,non_late,late
MQDQ-458,tragoediarum fragmenta,Iulius Caesar Strabo,-131,-87,poetry,lat_-0086_MQDQ-458.txt,160,160,24,24,75,NA,full_fit,0.9993673279202242,7.3649254391771475,non_late,late,0.5686813186813187,0.27647298791706093,late,late,0.5484371017079951,0.17604742350712066,0.19435792709238514,non_late,late,0.36414242219092324,-0.44404682517051697,-0.557429543134669,non_late,non_late,0.46528191572306843,-0.11439496636275656,-0.13909617048287734,non_late,late
MQDQ-334,carminum fragmenta,Accius,-140,-86,poetry,lat_-0127_MQDQ-334.txt,527,527,79,79,76,NA,full_fit,0.412398952155223,-0.3540570162663244,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.5503597653052841,0.4606246324224462,0.20212439856614048,non_late,late,0.6290447839293913,0.5440539717674255,0.5281211088605727,late,late,0.47006100684227325,-0.09634688518284337,-0.11989940459859616,non_late,late
MQDQ-333,praetextarum fragmenta,Accius,-140,-86,poetry,lat_-0127_MQDQ-333.txt,1823,1823,274,274,77,non_late,oof,0.9993076006051816,7.274654969483343,non_late,late,0.5684931506849313,0.27570588140506463,late,late,0.5548314690766778,-1.056289925803591,0.22021147666582402,non_late,late,0.3535057061336755,-0.5117542147636414,-0.6036647449529005,non_late,non_late,0.6175177927464817,0.4300653484103543,0.4790257470509787,non_late,late
MQDQ-332,tragoediarum fragmenta,Accius,-140,-86,poetry,lat_-0127_MQDQ-332.txt,26292,26292,4046,4046,78,non_late,oof,1e-15,-34.538776394910684,non_late,non_late,0.5526579092210582,0.21141559542733235,non_late,late,0.48569173447110536,-4.568344434954462,-0.05724869262603656,non_late,non_late,0.7078717160365977,0.6632607579231262,0.8850698508042572,late,late,0.563563882915634,0.28401443831470347,0.25563868318275573,non_late,late
IT-LAT0221,De inventione,"Cicero, Marcus Tullius",-87,-83,prose,lat_-0084_IT-LAT0221.txt,212030,212030,33339,33339,79,NA,full_fit,1e-15,-34.538776394910684,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.26884770855506696,-43.60479975791951,-1.000476690997434,non_late,non_late,0.4447003254989783,-0.13882644474506378,-0.2221072926113798,non_late,late,0.272374408712281,-0.9074341709696171,-0.982608995815135,non_late,non_late
MQDQ-511,carminum fragmenta,Valerius Soranus,-130,-82,poetry,lat_-0105_MQDQ-511.txt,92,92,15,15,80,non_late,oof,0.9999275372042441,9.532364824382581,non_late,late,0.5412333258677647,0.16530872654083084,non_late,late,0.5259906295893814,-0.22552380026148416,0.10405630781172369,non_late,late,0.5305893612605169,0.11098840832710266,0.12251044339834834,late,late,0.5243134902924474,0.09909055358998213,0.09733072513702552,non_late,late
IT-LAT0377,De ratione dicendi ad C. Herennium,[Auctor incertus],-86,-82,prose,lat_-0049_IT-LAT0377.txt,199259,199259,29820,29820,81,NA,full_fit,1e-15,-34.538776394910684,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.47618958414452334,-10.438033807933497,-0.09531375609794941,non_late,non_late,0.26277466480324735,-0.875648021697998,-1.0315967148890692,non_late,non_late,0.24530228846014443,-1.0402011218832496,-1.1238260065572774,non_late,non_late
IT-LAT0093,Pro Quinctio,"Cicero, Marcus Tullius",-81,-81,prose,lat_-0080_IT-LAT0093.txt,54921,54921,8653,8653,82,non_late,oof,1e-15,-34.538776394910684,non_late,non_late,0.5684931506849313,0.27570588140506463,late,late,0.5316265528160512,-7.648757378121506,0.12667533267373904,non_late,late,0.15125430707374762,-1.5354537963867188,-1.7247970312256375,non_late,non_late,0.3426896373038262,-0.6323990145615553,-0.6513311106618924,non_late,non_late
IT-LAT0094,Pro Roscio Amerino,"Cicero, Marcus Tullius",-80,-80,prose,lat_-0079_IT-LAT0094.txt,83053,83053,13374,13374,83,NA,full_fit,1e-15,-34.538776394910684,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.5040476993825086,-6.352297393879731,0.0161911512345115,non_late,non_late,0.22104984791463675,-1.0831459760665894,-1.2595588219438718,non_late,non_late,0.3087027619539343,-0.7415725792501027,-0.8061910091220433,non_late,non_late
MQDQ-493,togatarum fragmenta,Atta,-125,-77,poetry,lat_-0076_MQDQ-493.txt,688,688,110,110,84,late,oof,1.2373277981692113e-5,-11.299959038832242,non_late,non_late,0.5391424106886274,0.1568906704144067,non_late,non_late,0.5246240769281995,-0.3362002660689396,0.09857605414081716,non_late,late,0.2106590906692269,-1.277592658996582,-1.32095716244052,non_late,non_late,0.14075859976594363,-1.6434462504977778,-1.8090035424899993,non_late,non_late
MQDQ-494,carminis fragmentum,Atta,-125,-77,poetry,lat_-0076_MQDQ-494.txt,39,39,5,5,85,non_late,oof,0.6470012434825972,0.6058836821061034,non_late,non_late,0.5612795601215634,0.24635670702363718,non_late,late,0.5450536007795465,-0.22431704429071342,0.1807045317809747,non_late,late,0.33188691632050776,-0.4750094413757324,-0.6996631487524847,non_late,non_late,0.33177580169982523,-0.6396138309483325,-0.7001642987081177,non_late,non_late
IT-LAT0122,Pro Roscio Comoedo,"Cicero, Marcus Tullius",-76,-76,prose,lat_-0075_IT-LAT0122.txt,30453,30453,4769,4769,86,NA,full_fit,1e-15,-34.538776394910684,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.5085812316991587,-5.687720373562822,0.03432829752980931,non_late,non_late,0.4763394799741266,-0.022868169471621513,-0.09471281856842963,late,late,0.29050442825900197,-0.8231264439833712,-0.8929354354483895,non_late,non_late
MQDQ-567,carminum fragmenta,Volcacius Sedigitus,-125,-75,poetry,lat_-0149.0_MQDQ-567.txt,769,769,117,117,87,non_late,oof,1.405258551264374e-7,-15.77787420232454,non_late,non_late,0.5414992448843627,0.16637973333005354,non_late,late,0.5346066850892669,0.4730812571532792,0.1386484218847547,non_late,late,0.6659505238352023,0.656828761100769,0.6899262650089885,late,late,0.7016057679216352,0.7916187018448946,0.8549561234744596,non_late,late
MQDQ-635,epigrammata,Valerius Aeditus,-125,-75,poetry,lat_-0099.0_MQDQ-635.txt,440,440,72,72,88,non_late,oof,0.2564587680176961,-1.06445631774244,non_late,non_late,0.5689655172413791,0.27763173659827894,late,late,0.5604808442410038,0.2628357193672396,0.24311376421004482,late,late,0.4042835099746087,-0.3067355751991272,-0.3876484768056384,non_late,non_late,0.3608052965612766,-0.4526929972185103,-0.5718706400543438,non_late,late
MQDQ-275,epigrammation apud Varronem,Papinius,-100,-75,poetry,lat_-0099.0_MQDQ-275.txt,164,164,26,26,89,NA,full_fit,0.005197177021431691,-5.254428951979506,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.5451216967569087,-0.31417460445323264,0.18097914876198937,non_late,late,0.29958566800253233,-0.709690272808075,-0.8492716494003983,non_late,non_late,0.36829114855210515,-0.4908912084571453,-0.5395548200063287,non_late,late
MQDQ-338,epigramma,Pompilius,-125,-75,poetry,lat_-0099.0_MQDQ-338.txt,78,78,11,11,90,late,oof,0.18807881051599823,-1.4625421983051365,non_late,non_late,0.5410992451632614,0.16476874336129685,non_late,late,0.523833411997275,-0.40022210709198136,0.09540594993912434,non_late,late,0.32370639887141883,-0.715638279914856,-0.7367903743053619,non_late,non_late,0.29885192387436815,-0.7693757252043679,-0.8527708874432121,non_late,non_late
MQDQ-442,saturae fragmentum,Sevius Nicanus,-125,-75,poetry,lat_-0099.0_MQDQ-442.txt,78,78,12,12,91,NA,full_fit,0.007500529099402948,-4.885252914822537,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.5459935642945059,-0.1853177467218251,0.1844958151654001,non_late,late,0.3168603280499209,-0.6359312534332275,-0.768238265133303,non_late,non_late,0.3902441554141354,-0.4032033899847368,-0.4462860395006397,non_late,late
MQDQ-160,carminum fragmenta,Laeuius,-100,-75,poetry,lat_-0049.0_MQDQ-160.txt,450,450,61,61,92,NA,full_fit,0.9913560261339687,4.742211314006066,non_late,late,0.5686813186813187,0.27647298791706093,late,late,0.5439195378421353,-0.49177969586074677,0.17613208148886622,non_late,late,0.4391065441213811,-0.15947191417217255,-0.24478888832185575,non_late,late,0.4551279059632083,-0.15282544297988104,-0.17997258582509992,non_late,late
MQDQ-214,carminum fragmenta,Matius,-100,-75,poetry,lat_-0049.0_MQDQ-214.txt,346,346,49,49,93,non_late,oof,0.004280564427078804,-5.449380650325736,non_late,non_late,0.5618357802214526,0.2486158300729144,non_late,late,0.5300238840212352,-0.702786468751843,0.12024019337540175,non_late,late,0.404877933627745,-0.3042276203632355,-0.38518091484444406,non_late,non_late,0.2754048797609145,-0.7800483599573231,-0.9673707390681449,non_late,non_late
MQDQ-238,Atellanarum fragmenta,Nouius,-100,-75,poetry,lat_-0049.0_MQDQ-238.txt,4385,4385,654,654,94,non_late,oof,1e-15,-34.538776394910684,non_late,non_late,0.5684931506849313,0.27570588140506463,late,late,0.5617758645088526,0.9285074112407913,0.24837244838933434,late,late,0.4389218455631923,-0.1847514659166336,-0.24553883964477363,non_late,late,0.5035326133733974,-0.006906771265946979,0.01413068861926796,non_late,late
IT-LAT0127,Pro Caecina,"Cicero, Marcus Tullius",-69,-69,prose,lat_0000_IT-LAT0127.txt,63632,63632,10437,10437,95,late,oof,1e-15,-34.538776394910684,non_late,non_late,0.5684931506849313,0.27570588140506463,late,late,0.4694211962041428,-25.20848994473363,-0.12246805494141363,non_late,non_late,0.1904667465936128,-1.2817808389663696,-1.4469802304535553,non_late,non_late,0.1660523787427513,-1.5371225243595985,-1.6138673229577145,non_late,non_late
IT-LAT0922_11,Pro Fonteio,"Cicero, Marcus Tullius",-69,-69,prose,lat_-0045_IT-LAT0922_11.txt,29742,29742,4610,4610,96,non_late,oof,1e-15,-34.538776394910684,non_late,non_late,0.5416791952271645,0.16710454946052491,non_late,late,0.5990407399676898,7.336074508567178,0.40146978288834995,late,late,0.5452404306817573,0.19904972612857819,0.1814579943886434,late,late,0.3879905381717114,-0.39711603948036533,-0.45576678972600976,non_late,late
MQDQ-521,"saturae Menippeae, fragmenta","Varro, Marcus Terentius",-81,-67,poetry,lat_-0070_MQDQ-521.txt,1236,1236,194,194,97,non_late,oof,3.730635075390924e-4,-7.893388758201354,non_late,non_late,0.5684931506849313,0.27570588140506463,late,late,0.5626455026749273,1.1775324340514919,0.2519056991121819,late,late,0.6577660813149433,0.6360233426094055,0.6533548925758575,late,late,0.6783770065324684,0.6813081058767914,0.7463231583810819,non_late,late
IT-LAT0124,Pro Cluentio,"Cicero, Marcus Tullius",-66,-66,prose,lat_-0065_IT-LAT0124.txt,128085,128085,19999,19999,98,NA,full_fit,1e-15,-34.538776394910684,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.4296630442367738,-17.323471706816324,-0.28322605318531563,non_late,non_late,0.23941314726281931,-0.9887922406196594,-1.1558996007895002,non_late,non_late,0.16953959679873234,-1.4774404084504866,-1.588893740682007,non_late,non_late
IT-LAT0922_2,De imperio Cn. Pompei ad Quirites oratio,"Cicero, Marcus Tullius",-66,-66,prose,lat_-0045_IT-LAT0922_2.txt,43353,43353,6725,6725,99,late,oof,1e-15,-34.538776394910684,non_late,non_late,0.5689655172413791,0.27763173659827894,late,late,0.583005586154706,7.292622825020636,0.3351239423904556,late,late,0.13306183543768785,-1.5478602647781372,-1.874153704807245,non_late,non_late,0.1723564161573801,-1.3280627732786805,-1.569018087659938,non_late,non_late
IT-LAT0922,Commentariolum petitionis,"Cicero, Quintus Tullius",-64,-64,prose,lat_-0045_IT-LAT0922.txt,27063,27063,4383,4383,100,NA,full_fit,1e-15,-34.538776394910684,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.49257625479449263,-8.033726145807133,-0.029697163176789537,non_late,non_late,0.5932075271123286,0.40671849250793457,0.377241138401868,late,late,0.6420707238872538,0.5657743254733839,0.5843630453138544,non_late,late
IT-LAT0992,Epistula ad Quintum Catulum,"Catilina, Lucius Sergius",-63,-63,prose,lat_-0107_IT-LAT0992.txt,904,904,138,138,101,non_late,oof,1.4027469903078898e-6,-13.477076705135232,non_late,non_late,0.5609029162190614,0.2448272994885579,non_late,late,0.5348011287267197,-1.6378180874791375,0.13942996146826717,non_late,late,0.4033593553788645,-0.23925426602363586,-0.39148713153905806,non_late,non_late,0.33924291007588103,-0.6063797703398109,-0.6666698838645253,non_late,non_late
IT-LAT0125,Pro Rabirio,"Cicero, Marcus Tullius",-63,-63,prose,lat_-0062_IT-LAT0125.txt,20333,20333,3168,3168,102,NA,full_fit,1e-15,-34.538776394910684,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.5493064898440074,0.3047002386405143,0.19786902491557454,non_late,late,0.5683313781060382,0.31369781494140625,0.27504644582160703,late,late,0.600388484208,0.39910325009259845,0.40708405471804004,non_late,late
