term,n_models,christian_votes,non_christian_votes,mean_z,median_z,mean_abs_z,mean_abs_contrib,mean_rank_abs,mean_present_rate,mean_n_present,mean_n_present_ch,mean_n_present_nc,agreement_prop,all_agree,direction
inuictus,5,0,4,-0.22355593310333763,-0.08286198951809061,0.22355593310333763,0.33851015243254723,2011.8,0.1878453038674033,68,18,50,0.8,FALSE,non_christian
regius,5,0,4,-0.20185050572218013,-0.11333355878871487,0.20185050572218013,0.23412784487008304,2579.6,0.1878453038674033,68,15,53,0.8,FALSE,non_christian
diuitia,5,0,4,-0.1900450866879202,-0.08688382462871751,0.1900450866879202,0.46817257495611886,2189.8,0.22375690607734808,81,23,58,0.8,FALSE,non_christian
tueor,5,0,4,-0.16806853515242826,-0.06197930491072715,0.16806853515242826,0.47024039644336546,2412.2,0.287292817679558,104,27,77,0.8,FALSE,non_christian
iaceo,5,0,4,-0.1600907968293027,-0.06197930491072715,0.1600907968293027,0.5931731306255585,2888,0.39779005524861877,144,41,103,0.8,FALSE,non_christian
exemplum,5,0,4,-0.15614539246312867,-0.06197930491072715,0.15614539246312867,0.09298708791126932,3908.6,0.3839779005524862,139,38,101,0.8,FALSE,non_christian
promitto,5,4,0,0.12537763242897978,0.06391574381248363,0.15016935439327064,0.32677269693224464,2750.2,0.27900552486187846,101,29,72,0.8,FALSE,christian
amor,5,0,4,-0.11801347464509086,-0.12214499237220802,0.11801347464509086,0.25330297148377795,3897.6,0.48342541436464087,175,43,132,0.8,FALSE,non_christian
os,5,0,4,-0.10353955151431084,-0.06197930491072715,0.10353955151431084,0.05669527616420814,5099,0.5386740331491713,195,52,143,0.8,FALSE,non_christian
communis,5,0,4,-0.09883867147122927,-0.07124180783603101,0.09883867147122927,0.20392202345484647,4116.8,0.3867403314917127,140,40,100,0.8,FALSE,non_christian
duplex,5,0,4,-0.09440270445814507,-0.05944675761768657,0.09440270445814507,0.11352049826452225,4556.4,0.19613259668508287,71,18,53,0.8,FALSE,non_christian
redeo,5,4,0,0.021156356447668945,-0.0011727428951426432,0.051171728644133614,0.11178125643111911,5786.8,0.48342541436464087,175,46,129,0.8,FALSE,christian
augustinus,5,3,0,7.297184677071092,4.975102554784805,7.3041768131432825,27.330359999929776,295.4,0.022099447513812154,8,6,2,0.6,FALSE,christian
catholicus,5,3,0,6.91470272391635,9.480342152290497,6.92169485998854,11.571675565407864,278.6,0.04419889502762431,16,16,0,0.6,FALSE,christian
attin,5,3,0,6.744761020245514,0.4045014054727799,6.7517531563177045,0.6144368598775702,2011.8,0.011049723756906077,4,4,0,0.6,FALSE,christian
angelicus,5,3,0,6.140184329890562,1.8115141302089919,6.147176465962752,2.2357082230346825,354.4,0.06077348066298342,22,21,1,0.6,FALSE,christian
dignanter,5,3,0,5.825571645477084,0.8686097861760212,5.832563781549275,1.0899869092233667,538.6,0.013812154696132596,5,5,0,0.6,FALSE,christian
iacobus,5,3,0,5.415512795260618,2.262622670790357,5.422504931332809,3.3810758639621405,400.8,0.022099447513812154,8,8,0,0.6,FALSE,christian
amen,5,3,0,5.096368865078143,0.764563303540128,5.103361001150334,0.9557578740341909,615.2,0.03038674033149171,11,10,1,0.6,FALSE,christian
latrator,5,3,0,4.4885257145606765,0.4232193777466325,4.495517850632866,0.5384169398736381,2004.4,0.011049723756906077,4,3,1,0.6,FALSE,christian
hymnus,5,3,0,4.471634714156976,0.9911778304962376,4.478626850229166,1.2225532858163737,515.2,0.03314917127071823,12,11,1,0.6,FALSE,christian
egenus,5,3,0,4.28627502712735,0.7762204762683159,4.29326716319954,0.9549143776370311,594.4,0.08287292817679558,30,20,10,0.6,FALSE,christian
diabolus,5,3,1,4.247224286990807,4.309538687246004,4.257522618851422,8.772203505688319,282,0.06353591160220995,23,23,0,0.6,FALSE,christian
clericus,5,3,0,4.1487394578347025,6.344296102138375,4.155731593906893,9.35926461619637,294.6,0.03867403314917127,14,14,0,0.6,FALSE,christian
adcumulo,5,3,0,4.000474010185205,0.33938610089092647,4.0074661462573955,0.8388066614692797,1887,0.011049723756906077,4,3,1,0.6,FALSE,christian
reuelo,5,3,0,3.853051255471824,1.4741259641541573,3.860043391544014,1.8034246068444906,453.8,0.058011049723756904,21,20,1,0.6,FALSE,christian
iesus,5,3,0,3.5325447332588933,4.388290556672917,3.5395368693310836,7.867582496609527,299.8,0.06906077348066299,25,24,1,0.6,FALSE,christian
ueliuolum,5,3,0,3.478605117387094,0.37512944060463327,3.4855972534592845,0.46348059663614394,1405.8,0.016574585635359115,6,5,1,0.6,FALSE,christian
praeputium,5,3,0,3.421224220710127,0.729380126972234,3.428216356782318,0.8947603035133301,1091.8,0.016574585635359115,6,6,0,0.6,FALSE,christian
iordanes,5,3,0,3.4088412433218833,1.309899857575438,3.4158333793940736,1.5982858520562866,511.8,0.03038674033149171,11,11,0,0.6,FALSE,christian
passio,5,3,0,3.3650963742651023,3.1370339587478617,3.372088510337293,3.8104558473563075,316,0.07734806629834254,28,25,3,0.6,FALSE,christian
psalmus,5,3,0,3.1812486297987412,3.822432243171107,3.1882407658709315,4.647912327498762,327.8,0.06353591160220995,23,22,1,0.6,FALSE,christian
deus,5,3,1,3.153215171420626,0.38125586930284733,3.5692481752054683,9.342670488817834,54.4,0.6574585635359116,238,66,172,0.6,FALSE,christian
episcopalis,5,3,0,3.0876729696317207,1.077454274981702,3.094665105703911,1.3121836622290601,661.8,0.011049723756906077,4,4,0,0.6,FALSE,christian
iudaei,5,3,1,2.9470492115226143,2.9975324570330857,2.9722475678729965,3.6402880461773415,286,0.0856353591160221,31,21,10,0.6,FALSE,christian
peccator,5,3,0,2.8992579956021856,1.4456423042853526,2.906250131674376,1.7510707077686554,414.8,0.06353591160220995,23,18,5,0.6,FALSE,christian
fidis,5,0,3,-2.8922951804630683,-0.36232106840919365,2.8922951804630683,0.5209876356813852,1483.8,0.027624309392265192,10,0,10,0.6,FALSE,non_christian
monachus,5,3,0,2.732572503329983,1.7355630744433503,2.739564639402173,7.011260039945522,311.6,0.04419889502762431,16,14,2,0.6,FALSE,christian
euito,5,3,0,2.7296081775033554,0.21928352401215967,2.7366003135755457,0.26120453119028597,2063.4,0.04419889502762431,16,8,8,0.6,FALSE,christian
ieiuno,5,3,0,2.6661186944555366,0.987757378910471,2.6731108305277274,1.1925616700967738,524.6,0.03591160220994475,13,13,0,0.6,FALSE,christian
medella,5,3,0,2.644658831242672,1.5497386074854524,2.6516509673148625,1.87341971720795,402.2,0.049723756906077346,18,13,5,0.6,FALSE,christian
noe,5,3,0,2.589291698991064,1.902377333643457,2.5962838350632547,2.3047965192282684,391.8,0.049723756906077346,18,18,0,0.6,FALSE,christian
constantius,5,3,0,2.5153879428067705,1.077454274981702,2.5223800788789608,1.3032255393425474,595.4,0.011049723756906077,4,4,0,0.6,FALSE,christian
replicatio,5,3,0,2.416993240266534,0.20456329081294142,2.4239853763387242,0.5079014017550428,2818.8,0.008287292817679558,3,3,0,0.6,FALSE,christian
adam,5,3,0,2.4086965702104,2.2750746319465494,2.4156887062825905,2.755492155504504,372.6,0.06353591160220995,23,21,2,0.6,FALSE,christian
antemnus,5,3,0,2.328364699432876,0.17915859933065922,2.3353568355050665,0.20538984394707693,2328.8,0.016574585635359115,6,3,3,0.6,FALSE,christian
caulae,5,3,0,2.3076398663301956,0.31839904902956073,2.3335493720858937,0.3887338452722226,1425.8,0.022099447513812154,8,6,2,0.6,FALSE,christian
moyses,5,3,0,2.30391802140151,3.106921036976043,2.3109101574737,5.2025450911326905,331.2,0.06629834254143646,24,23,1,0.6,FALSE,christian
assumo,5,3,0,2.303868836966072,0.956558292838903,2.3108609730382628,1.1488517104393736,529.4,0.09116022099447514,33,23,10,0.6,FALSE,christian
exhinc,5,3,0,2.2882362719110634,0.8686097861760212,2.2952284079832537,1.0474571272861481,900,0.013812154696132596,5,5,0,0.6,FALSE,christian
pascha,5,3,0,2.273668722623792,0.8465017081471118,2.280660858695983,4.6910934435053635,321.8,0.04143646408839779,15,14,1,0.6,FALSE,christian
apostolicus,5,3,0,2.2182682611850537,2.4298654829039164,2.2252603972572444,2.9363498247517668,345.2,0.049723756906077346,18,16,2,0.6,FALSE,christian
lychnus,5,3,0,2.156248604707662,0.2940266647967376,2.1632407407798526,0.345260644662218,1651.2,0.019337016574585635,7,5,2,0.6,FALSE,christian
paradisus,5,3,0,2.119542634170048,1.7574826750970929,2.126534770242239,2.123806755346044,458,0.055248618784530384,20,19,1,0.6,FALSE,christian
invalidus,5,3,0,2.063329444242337,0.37512944060463327,2.0703215803145274,0.4449185936165696,2110.4,0.016574585635359115,6,5,1,0.6,FALSE,christian
documentum,5,3,0,2.0205767157526826,0.424633394201363,2.027568851824873,0.5017497463903543,1171.2,0.12430939226519337,45,23,22,0.6,FALSE,christian
dominicus,5,3,0,1.8798744002714427,0.8584354386271436,1.886866536343633,5.948056596506885,343.2,0.055248618784530384,20,18,2,0.6,FALSE,christian
ops,5,1,3,-1.832363635648048,-0.28303703491138654,1.832363635648048,0.41715985726464644,1286.4,0.43370165745856354,157,33,124,0.6,FALSE,non_christian
scyphus,5,3,1,1.825662928217057,1.2567699594721229,1.8636082123759163,0.10032861377388312,2897.8,0.03591160220994475,13,4,9,0.6,FALSE,christian
inuolucrum,5,3,0,1.8234138154902046,0.37746449011179084,1.8304059515623956,0.4440260751037829,1873.2,0.022099447513812154,8,5,3,0.6,FALSE,christian
indultum,5,3,0,1.8172212764031865,0.37685768162430283,1.8242134124753766,0.44360390263932103,2264,0.019337016574585635,7,6,1,0.6,FALSE,christian
articulatus,5,3,0,1.7957280032781748,1.3797132797132867,1.8027201393503653,1.6608985187918883,577.4,0.013812154696132596,5,4,1,0.6,FALSE,christian
papa,5,3,0,1.73022206360957,1.5172142973306888,1.7372141996817605,1.8214454180168869,417.2,0.03867403314917127,14,9,5,0.6,FALSE,christian
ansa,5,3,1,1.7296005707122597,1.0789048013209166,1.7817162548421563,0.1983558673201049,2124,0.03038674033149171,11,2,9,0.6,FALSE,christian
exuo,5,3,0,1.7051196325607016,0.309852748580111,1.7121117686328922,0.3561046581611295,1502.8,0.1464088397790055,53,26,27,0.6,FALSE,christian
provectus,5,3,0,1.6897310595883528,0.4223200883184179,1.6967231956605433,0.4970076658597733,2045.8,0.008287292817679558,3,3,0,0.6,FALSE,christian
nouus,5,0,3,-1.681528961362206,-0.14690599367190751,1.681528961362206,0.26944868805491146,4333.4,0.5082872928176796,184,46,138,0.6,FALSE,non_christian
caesar,5,0,3,-1.652153444104252,-0.0655830436573848,1.652153444104252,5.104071683104836,301.4,0.2513812154696133,91,17,74,0.6,FALSE,non_christian
proprius,5,3,0,1.5848277599661438,1.3297420278262222,1.615493834211218,1.5984015120701605,298.8,0.3729281767955801,135,50,85,0.6,FALSE,christian
gentilis,5,3,0,1.582476155571025,1.0168505218484727,1.5894682916432155,1.2140131141295345,544.8,0.09392265193370165,34,24,10,0.6,FALSE,christian
mundus,5,3,1,1.572670444675879,0.2342986086009987,1.6199604111069434,1.8113542494748291,318.4,0.4198895027624309,152,58,94,0.6,FALSE,christian
rastrus,5,3,0,1.4765357507374537,0.45892399842629117,1.4835278868096442,0.5383543919659731,1839.2,0.011049723756906077,4,4,0,0.6,FALSE,christian
reatus,5,3,0,1.4333368925706371,1.2397191693194862,1.4403290286428276,1.4840891747446925,523,0.07458563535911603,27,20,7,0.6,FALSE,christian
omnimodus,5,3,0,1.4189463582102517,0.7425560537334648,1.425938494282442,0.880720275833351,813,0.03867403314917127,14,13,1,0.6,FALSE,christian
incredulus,5,3,0,1.4055195020085913,1.176030759678287,1.4314290077642893,1.4845488322017164,661.4,0.03314917127071823,12,11,1,0.6,FALSE,christian
spiritalis,5,3,0,1.3760285625163604,0.39435429507331154,1.4066946367614346,3.586195041107627,228,0.052486187845303865,19,18,1,0.6,FALSE,christian
consul,5,0,3,-1.3557851271501251,-0.3860720392110737,1.3557851271501251,4.034044980343593,240.4,0.2900552486187845,105,19,86,0.6,FALSE,non_christian
nascor,5,1,3,-1.3412396013723196,-0.06197930491072715,1.3549170703837459,0.02581275481530528,3961.4,0.5469613259668509,198,46,152,0.6,FALSE,non_christian
edendus,5,3,0,1.3254614216738916,0.12661432484629956,1.332453557746082,0.12622566607879324,2967.2,0.027624309392265192,10,5,5,0.6,FALSE,christian
beatus,5,3,0,1.3029959060056948,0.5794406704669143,1.3336619802507692,1.7501787699777278,281.2,0.287292817679558,104,37,67,0.6,FALSE,christian
exinde,5,3,0,1.2995432586629334,0.4944962074156742,1.306535394735124,3.0398612262013165,378.8,0.06629834254143646,24,19,5,0.6,FALSE,christian
scipio,5,0,3,-1.2929180801103721,-0.25613975245398896,1.2929180801103721,5.198234505363318,329.8,0.12430939226519337,45,4,41,0.6,FALSE,non_christian
utor,5,0,3,-1.2874552506172705,-1.6921278190717801,1.2874552506172705,2.1166075847029404,304.2,0.4198895027624309,152,36,116,0.6,FALSE,non_christian
solatium,5,3,0,1.2718834595508428,1.5334240630273621,1.2788755956230333,1.9878449844383599,572.8,0.03867403314917127,14,9,5,0.6,FALSE,christian
palpito,5,3,0,1.2622188794546219,0.12254175260744313,1.2692110155268121,0.12041580195957592,2994,0.052486187845303865,19,8,11,0.6,FALSE,christian
ingenium,5,1,3,-1.2569429874751485,-0.615691282551746,1.2569429874751485,0.807873413567874,579.2,0.36187845303867405,131,29,102,0.6,FALSE,non_christian
nocentis,5,0,3,-1.244487934408834,-0.10320039957477652,1.244487934408834,0.18305488184422175,3650.6,0.008287292817679558,3,0,3,0.6,FALSE,non_christian
mysticus,5,3,0,1.2306944844860694,0.3293353173441178,1.2566039902417672,0.3742236804371237,1347,0.058011049723756904,21,12,9,0.6,FALSE,christian
auxilior,5,3,0,1.2246660824102353,0.4013256892326025,1.2316582184824258,0.4639104662613339,1560.8,0.04419889502762431,16,10,6,0.6,FALSE,christian
substantia,5,3,0,1.2115546631822798,0.04570629118120236,1.242220737427354,2.331407452048681,366,0.13535911602209943,49,33,16,0.6,FALSE,christian
diluuium,5,3,0,1.1904638820863918,1.0940412544844498,1.197456018158582,1.304670374781056,633.6,0.052486187845303865,19,16,3,0.6,FALSE,christian
conlatus,5,3,0,1.184915862595155,0.20388842803292254,1.1919079986673453,0.2210742138916645,2180.2,0.06353591160220995,23,9,14,0.6,FALSE,christian
aeternus,5,3,0,1.1838791264692183,0.6454157661431265,1.2145452007142925,0.8428296910014079,514.2,0.2983425414364641,108,43,65,0.6,FALSE,christian
sepulchrum,5,3,0,1.1773142717686675,0.11591947348365238,1.2079803460137417,1.7477706851138328,330,0.10497237569060773,38,20,18,0.6,FALSE,christian
reus,5,3,1,1.1271989446149424,0.44749020693934555,1.1606757570748187,0.5184107457058681,907,0.2845303867403315,103,41,62,0.6,FALSE,christian
iuda,5,3,0,1.1161525362433553,1.0507845228773116,1.1420620419990533,1.2509908674054462,473.4,0.03314917127071823,12,11,1,0.6,FALSE,christian
genetrix,5,1,3,-1.1068989729540268,-0.2264063944628322,1.1977369246361604,0.24721260282868734,1765,0.143646408839779,52,13,39,0.6,FALSE,non_christian
uenus,5,0,3,-1.1016652285809234,-0.1152639904876848,1.1016652285809234,1.19419474121456,447.4,0.20994475138121546,76,8,68,0.6,FALSE,non_christian
tempus,5,3,1,-1.0899488490179199,-0.013582756344369522,1.7138348896096556,0.956312923349628,947.8,0.5966850828729282,216,56,160,0.6,FALSE,non_christian
frater,5,3,0,1.0744498067508306,0.15982785579149936,1.105115880995905,1.8844125904104123,321.8,0.43370165745856354,157,51,106,0.6,FALSE,christian
turbo,5,3,1,1.0723186211306674,0.9686097647055242,1.0971103430949585,0.059558281207081405,3480.2,0.31215469613259667,113,36,77,0.6,FALSE,christian
bellum,5,0,3,-1.0658238802027284,-0.09259940956797774,1.0658238802027284,4.36751612849201,431.2,0.4530386740331492,164,38,126,0.6,FALSE,non_christian
mysterium,5,3,0,1.0607181781443533,0.0629367360696505,1.0913842523894277,2.06168269746806,371.6,0.08011049723756906,29,20,9,0.6,FALSE,christian
maximus,5,0,3,-1.0570753254881116,-1.1893641015845007,1.0570753254881116,1.502049331278692,349.8,0.39502762430939226,143,36,107,0.6,FALSE,non_christian
puerperius,5,3,0,1.0298840773309128,0.3100411535152939,1.0368762134031033,0.5134968863687782,2324.2,0.013812154696132596,5,4,1,0.6,FALSE,christian
iorda,5,3,0,1.0242034753957023,0.9131150089093277,1.0311956114678928,1.0815673610166905,644.8,0.011049723756906077,4,4,0,0.6,FALSE,christian
magnus,5,1,3,-1.0219598053764936,-0.06626312415716036,1.5205495087563037,2.015378979246548,437.6,0.6325966850828729,229,61,168,0.6,FALSE,non_christian
peccatum,5,3,0,1.0039522391530142,0.18480029526118397,1.0346183133980886,1.3655311764477494,396,0.17679558011049723,64,36,28,0.6,FALSE,christian
gracchus,5,0,3,-0.99906338158606,-0.26390360389880463,0.99906338158606,2.8101822802450287,316.4,0.0718232044198895,26,1,25,0.6,FALSE,non_christian
carnalis,5,3,0,0.9970277129113446,0.40500728923934026,1.004019848983535,2.156199609246359,445,0.049723756906077346,18,18,0,0.6,FALSE,christian
miraculum,5,3,0,0.997007030947142,0.602562733617735,1.0039991670193325,1.2223882932077264,537.4,0.1574585635359116,57,28,29,0.6,FALSE,christian
nonnullus,5,3,0,0.9774693933033856,0.34322034663674933,1.0081354675484597,1.1278742921789302,421.6,0.09668508287292818,35,17,18,0.6,FALSE,christian
sermocinor,5,3,0,0.963931297538523,0.47108524268168733,0.9709234336107134,0.5448152873750435,1323,0.022099447513812154,8,5,3,0.6,FALSE,christian
canticum,5,3,0,0.9603267960184738,0.6933625027713594,0.9909928702635481,0.8119406937028822,551,0.06077348066298342,22,14,8,0.6,FALSE,christian
penetralis,5,3,0,0.9592303893299426,0.39262879440751,0.966222525402133,0.44714578715559944,1283.4,0.12430939226519337,45,18,27,0.6,FALSE,christian
libertus,5,0,3,-0.9534761149346463,-0.28325155859029144,0.9534761149346463,3.4064907810006995,385.2,0.08287292817679558,30,0,30,0.6,FALSE,non_christian
actus,5,3,0,0.9256690604545446,0.12062968790405096,0.9563351346996188,0.1188767535902459,2874.2,0.281767955801105,102,39,63,0.6,FALSE,christian
sacro,5,3,0,0.9234621386979841,0.0693829449239743,0.9541282129430583,0.6081034457048351,810.6,0.17955801104972377,65,26,39,0.6,FALSE,christian
gratus,5,0,3,-0.9095391537697329,-0.5145761118215305,0.9095391537697329,0.6740535540743481,686.8,0.3259668508287293,118,17,101,0.6,FALSE,non_christian
eques,5,0,3,-0.9040745049948119,-0.46782862114857404,0.9040745049948119,2.410860759860603,340.8,0.21823204419889503,79,13,66,0.6,FALSE,non_christian
uasculum,5,3,0,0.8974445735060159,0.10811922901211209,0.9281106477510901,0.09824639064868321,2962.4,0.03867403314917127,14,11,3,0.6,FALSE,christian
filius,5,3,1,0.8969417923836899,0.024552450559012326,0.9376065727251567,2.0085761513254066,391.6,0.3729281767955801,135,46,89,0.6,FALSE,christian
scribo,5,3,0,0.8913824278838685,0.14295490754361548,0.9220485021289427,0.1393854596454384,2562.4,0.42265193370165743,153,50,103,0.6,FALSE,christian
bacchus,5,0,3,-0.8890935328902406,-0.07853762268637847,0.8890935328902406,1.1230045766939514,508.6,0.16022099447513813,58,4,54,0.6,FALSE,non_christian
camellus,5,3,0,0.8841569613309377,0.2162490681625361,0.8911490974031282,0.702910909188596,2448.6,0.008287292817679558,3,3,0,0.6,FALSE,christian
assyrius,5,3,1,0.8696824362142752,0.06036254825330858,0.9014435830234507,0.07140425296531383,3383,0.055248618784530384,20,5,15,0.6,FALSE,christian
membrum,5,3,0,0.8491333591240712,0.0628761791716156,0.875042864879769,0.9545622785106798,585.4,0.3812154696132597,138,42,96,0.6,FALSE,christian
alnus,5,0,3,-0.8485278929060548,-0.528719294346113,0.8485278929060548,0.7658897007748885,1608,0.03867403314917127,14,2,12,0.6,FALSE,non_christian
publicus,5,0,3,-0.838726180846399,-0.22412550524759112,0.838726180846399,2.42348000869741,376.6,0.32320441988950277,117,30,87,0.6,FALSE,non_christian
caelum,5,3,1,0.8303647761297837,0.09345497634029608,0.8755851801669465,1.161993329096111,395.2,0.5,181,52,129,0.6,FALSE,christian
